key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
421,71072,"Tactical Goggles","ui/icon/200000/200421.tex",0,"pair of tactical goggles",0,"pairs of tactical goggles",0,0,1,0,0,"A piece of undyed facewear.","Tactical Goggles"
422,136608,"Tactical Goggles","ui/icon/200000/200422.tex",0,"pair of silver tactical goggles",0,"pairs of silver tactical goggles",0,0,1,0,0,"A piece of silver facewear.","Silver Tactical Goggles"
423,202144,"Tactical Goggles","ui/icon/200000/200423.tex",0,"pair of gold tactical goggles",0,"pairs of gold tactical goggles",0,0,1,0,0,"A piece of gold facewear.","Gold Tactical Goggles"
424,267680,"Tactical Goggles","ui/icon/200000/200424.tex",0,"pair of black tactical goggles",0,"pairs of black tactical goggles",0,0,1,0,0,"A piece of black facewear.","Black Tactical Goggles"
425,333216,"Tactical Goggles","ui/icon/200000/200425.tex",0,"pair of white tactical goggles",0,"pairs of white tactical goggles",0,0,1,0,0,"A piece of white facewear.","White Tactical Goggles"
426,398752,"Tactical Goggles","ui/icon/200000/200426.tex",0,"pair of grey tactical goggles",0,"pairs of grey tactical goggles",0,0,1,0,0,"A piece of grey facewear.","Grey Tactical Goggles"
427,464288,"Tactical Goggles","ui/icon/200000/200427.tex",0,"pair of red tactical goggles",0,"pairs of red tactical goggles",0,0,1,0,0,"A piece of red facewear.","Red Tactical Goggles"
428,529824,"Tactical Goggles","ui/icon/200000/200428.tex",0,"pair of blue tactical goggles",0,"pairs of blue tactical goggles",0,0,1,0,0,"A piece of blue facewear.","Blue Tactical Goggles"
429,595360,"Tactical Goggles","ui/icon/200000/200429.tex",0,"pair of green tactical goggles",0,"pairs of green tactical goggles",0,0,1,0,0,"A piece of green facewear.","Green Tactical Goggles"
430,660896,"Tactical Goggles","ui/icon/200000/200430.tex",0,"pair of brass tactical goggles",0,"pairs of brass tactical goggles",0,0,1,0,0,"A piece of brass facewear.","Brass Tactical Goggles"
431,726432,"Tactical Goggles","ui/icon/200000/200431.tex",0,"pair of purple tactical goggles",0,"pairs of purple tactical goggles",0,0,1,0,0,"A piece of purple facewear.","Purple Tactical Goggles"
432,791968,"Tactical Goggles","ui/icon/200000/200432.tex",0,"pair of brown tactical goggles",0,"pairs of brown tactical goggles",0,0,1,0,0,"A piece of brown facewear.","Brown Tactical Goggles"
433,71073,"Shaded Visor","ui/icon/200000/200433.tex",0,"shaded visor",0,"shaded visors",0,0,1,0,0,"A piece of undyed facewear.","Shaded Visor"
434,136609,"Shaded Visor","ui/icon/200000/200434.tex",0,"silver shaded visor",0,"silver shaded visors",0,0,1,0,0,"A piece of silver facewear.","Silver Shaded Visor"
435,202145,"Shaded Visor","ui/icon/200000/200435.tex",0,"gold shaded visor",0,"gold shaded visors",0,0,1,0,0,"A piece of gold facewear.","Gold Shaded Visor"
436,267681,"Shaded Visor","ui/icon/200000/200436.tex",0,"black shaded visor",0,"black shaded visors",0,0,1,0,0,"A piece of black facewear.","Black Shaded Visor"
437,333217,"Shaded Visor","ui/icon/200000/200437.tex",0,"white shaded visor",0,"white shaded visors",0,0,1,0,0,"A piece of white facewear.","White Shaded Visor"
438,398753,"Shaded Visor","ui/icon/200000/200438.tex",0,"grey shaded visor",0,"grey shaded visors",0,0,1,0,0,"A piece of grey facewear.","Grey Shaded Visor"
439,464289,"Shaded Visor","ui/icon/200000/200439.tex",0,"red shaded visor",0,"red shaded visors",0,0,1,0,0,"A piece of red facewear.","Red Shaded Visor"
440,529825,"Shaded Visor","ui/icon/200000/200440.tex",0,"blue shaded visor",0,"blue shaded visors",0,0,1,0,0,"A piece of blue facewear.","Blue Shaded Visor"
441,595361,"Shaded Visor","ui/icon/200000/200441.tex",0,"green shaded visor",0,"green shaded visors",0,0,1,0,0,"A piece of green facewear.","Green Shaded Visor"
442,660897,"Shaded Visor","ui/icon/200000/200442.tex",0,"brass shaded visor",0,"brass shaded visors",0,0,1,0,0,"A piece of brass facewear.","Brass Shaded Visor"
443,726433,"Shaded Visor","ui/icon/200000/200443.tex",0,"purple shaded visor",0,"purple shaded visors",0,0,1,0,0,"A piece of purple facewear.","Purple Shaded Visor"
444,791969,"Shaded Visor","ui/icon/200000/200444.tex",0,"brown shaded visor",0,"brown shaded visors",0,0,1,0,0,"A piece of brown facewear.","Brown Shaded Visor"
445,71074,"Cat Eye Reading Glasses","ui/icon/200000/200445.tex",0,"pair of cat eye reading glasses",0,"pairs of cat eye reading glasses",0,0,1,0,0,"A piece of undyed facewear.","Cat Eye Reading Glasses"
446,136610,"Cat Eye Reading Glasses","ui/icon/200000/200446.tex",0,"pair of silver cat eye reading glasses",0,"pairs of silver cat eye reading glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Cat Eye Reading Glasses"
447,202146,"Cat Eye Reading Glasses","ui/icon/200000/200447.tex",0,"pair of gold cat eye reading glasses",0,"pairs of gold cat eye reading glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Cat Eye Reading Glasses"
448,267682,"Cat Eye Reading Glasses","ui/icon/200000/200448.tex",0,"pair of black cat eye reading glasses",0,"pairs of black cat eye reading glasses",0,0,1,0,0,"A piece of black facewear.","Black Cat Eye Reading Glasses"
449,333218,"Cat Eye Reading Glasses","ui/icon/200000/200449.tex",0,"pair of white cat eye reading glasses",0,"pairs of white cat eye reading glasses",0,0,1,0,0,"A piece of white facewear.","White Cat Eye Reading Glasses"
450,398754,"Cat Eye Reading Glasses","ui/icon/200000/200450.tex",0,"pair of grey cat eye reading glasses",0,"pairs of grey cat eye reading glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Cat Eye Reading Glasses"
451,464290,"Cat Eye Reading Glasses","ui/icon/200000/200451.tex",0,"pair of red cat eye reading glasses",0,"pairs of red cat eye reading glasses",0,0,1,0,0,"A piece of red facewear.","Red Cat Eye Reading Glasses"
452,529826,"Cat Eye Reading Glasses","ui/icon/200000/200452.tex",0,"pair of blue cat eye reading glasses",0,"pairs of blue cat eye reading glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Cat Eye Reading Glasses"
453,595362,"Cat Eye Reading Glasses","ui/icon/200000/200453.tex",0,"pair of green cat eye reading glasses",0,"pairs of green cat eye reading glasses",0,0,1,0,0,"A piece of green facewear.","Green Cat Eye Reading Glasses"
454,660898,"Cat Eye Reading Glasses","ui/icon/200000/200454.tex",0,"pair of brass cat eye reading glasses",0,"pairs of brass cat eye reading glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Cat Eye Reading Glasses"
455,726434,"Cat Eye Reading Glasses","ui/icon/200000/200455.tex",0,"pair of purple cat eye reading glasses",0,"pairs of purple cat eye reading glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Cat Eye Reading Glasses"
456,791970,"Cat Eye Reading Glasses","ui/icon/200000/200456.tex",0,"pair of brown cat eye reading glasses",0,"pairs of brown cat eye reading glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Cat Eye Reading Glasses"
457,71075,"Professorial Glasses","ui/icon/200000/200457.tex",0,"pair of professorial glasses",0,"pairs of professorial glasses",0,0,1,0,0,"A piece of undyed facewear.","Professorial Glasses"
458,136611,"Professorial Glasses","ui/icon/200000/200458.tex",0,"pair of silver professorial glasses",0,"pairs of silver professorial glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Professorial Glasses"
459,202147,"Professorial Glasses","ui/icon/200000/200459.tex",0,"pair of gold professorial glasses",0,"pairs of gold professorial glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Professorial Glasses"
460,267683,"Professorial Glasses","ui/icon/200000/200460.tex",0,"pair of black professorial glasses",0,"pairs of black professorial glasses",0,0,1,0,0,"A piece of black facewear.","Black Professorial Glasses"
461,333219,"Professorial Glasses","ui/icon/200000/200461.tex",0,"pair of white professorial glasses",0,"pairs of white professorial glasses",0,0,1,0,0,"A piece of white facewear.","White Professorial Glasses"
462,398755,"Professorial Glasses","ui/icon/200000/200462.tex",0,"pair of grey professorial glasses",0,"pairs of grey professorial glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Professorial Glasses"
463,464291,"Professorial Glasses","ui/icon/200000/200463.tex",0,"pair of red professorial glasses",0,"pairs of red professorial glasses",0,0,1,0,0,"A piece of red facewear.","Red Professorial Glasses"
464,529827,"Professorial Glasses","ui/icon/200000/200464.tex",0,"pair of blue professorial glasses",0,"pairs of blue professorial glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Professorial Glasses"
465,595363,"Professorial Glasses","ui/icon/200000/200465.tex",0,"pair of green professorial glasses",0,"pairs of green professorial glasses",0,0,1,0,0,"A piece of green facewear.","Green Professorial Glasses"
466,660899,"Professorial Glasses","ui/icon/200000/200466.tex",0,"pair of brass professorial glasses",0,"pairs of brass professorial glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Professorial Glasses"
467,726435,"Professorial Glasses","ui/icon/200000/200467.tex",0,"pair of purple professorial glasses",0,"pairs of purple professorial glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Professorial Glasses"
468,791971,"Professorial Glasses","ui/icon/200000/200468.tex",0,"pair of brown professorial glasses",0,"pairs of brown professorial glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Professorial Glasses"
469,71076,"Petite Pince-nez","ui/icon/200000/200469.tex",0,"pair of petite pince-nez",0,"pairs of petite pince-nez",0,0,1,0,0,"A piece of undyed facewear.","Petite Pince-nez"
470,136612,"Petite Pince-nez","ui/icon/200000/200470.tex",0,"pair of silver petite pince-nez",0,"pairs of silver petite pince-nez",0,0,1,0,0,"A piece of silver facewear.","Silver Petite Pince-nez"
471,202148,"Petite Pince-nez","ui/icon/200000/200471.tex",0,"pair of gold petite pince-nez",0,"pairs of gold petite pince-nez",0,0,1,0,0,"A piece of gold facewear.","Gold Petite Pince-nez"
472,267684,"Petite Pince-nez","ui/icon/200000/200472.tex",0,"pair of black petite pince-nez",0,"pairs of black petite pince-nez",0,0,1,0,0,"A piece of black facewear.","Black Petite Pince-nez"
473,333220,"Petite Pince-nez","ui/icon/200000/200473.tex",0,"pair of white petite pince-nez",0,"pairs of white petite pince-nez",0,0,1,0,0,"A piece of white facewear.","White Petite Pince-nez"
474,398756,"Petite Pince-nez","ui/icon/200000/200474.tex",0,"pair of grey petite pince-nez",0,"pairs of grey petite pince-nez",0,0,1,0,0,"A piece of grey facewear.","Grey Petite Pince-nez"
475,464292,"Petite Pince-nez","ui/icon/200000/200475.tex",0,"pair of red petite pince-nez",0,"pairs of red petite pince-nez",0,0,1,0,0,"A piece of red facewear.","Red Petite Pince-nez"
476,529828,"Petite Pince-nez","ui/icon/200000/200476.tex",0,"pair of blue petite pince-nez",0,"pairs of blue petite pince-nez",0,0,1,0,0,"A piece of blue facewear.","Blue Petite Pince-nez"
477,595364,"Petite Pince-nez","ui/icon/200000/200477.tex",0,"pair of green petite pince-nez",0,"pairs of green petite pince-nez",0,0,1,0,0,"A piece of green facewear.","Green Petite Pince-nez"
478,660900,"Petite Pince-nez","ui/icon/200000/200478.tex",0,"pair of brass petite pince-nez",0,"pairs of brass petite pince-nez",0,0,1,0,0,"A piece of brass facewear.","Brass Petite Pince-nez"
479,726436,"Petite Pince-nez","ui/icon/200000/200479.tex",0,"pair of purple petite pince-nez",0,"pairs of purple petite pince-nez",0,0,1,0,0,"A piece of purple facewear.","Purple Petite Pince-nez"
480,791972,"Petite Pince-nez","ui/icon/200000/200480.tex",0,"pair of brown petite pince-nez",0,"pairs of brown petite pince-nez",0,0,1,0,0,"A piece of brown facewear.","Brown Petite Pince-nez"
