key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
351,1,"ModelChara#2739","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,5,False,False,True,False,False,"m0577transform_c0t1","","",-1,0,"",0,False,False
352,1,"ModelChara#2750","","BNpcCustomize#0","NpcEquip#420",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"",0,False,False
353,1,"ModelChara#0","artless dodger","BNpcCustomize#532","NpcEquip#1912",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
354,1,"ModelChara#0","","BNpcCustomize#802","NpcEquip#1918",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
355,1,"ModelChara#0","","BNpcCustomize#320","NpcEquip#1919",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
356,1,"ModelChara#0","","BNpcCustomize#951","NpcEquip#1920",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
357,1,"ModelChara#0","","BNpcCustomize#575","NpcEquip#1921",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
358,1,"ModelChara#0","","BNpcCustomize#749","NpcEquip#1922",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
359,1,"ModelChara#0","","BNpcCustomize#950","NpcEquip#1923",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1.047,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
360,1,"ModelChara#0","","BNpcCustomize#851","NpcEquip#1924",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
361,1,"ModelChara#0","","BNpcCustomize#949","NpcEquip#1925",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
362,1,"ModelChara#0","","BNpcCustomize#526","NpcEquip#1926",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
363,1,"ModelChara#0","","BNpcCustomize#873","NpcEquip#1927",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
364,1,"ModelChara#0","","BNpcCustomize#652","NpcEquip#1928",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
365,1,"ModelChara#0","","BNpcCustomize#874","NpcEquip#1929",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,0.84,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
366,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
367,3,"ModelChara#0","","BNpcCustomize#749","NpcEquip#1984",True,"Sword Oath",False,"Skydragon Dive",False,"Aqua Vitae",False,"",False,"",False,"",False,"","",True,False,0,True,0,1.1,False,False,True,True,True,"","","",-1,30,"Snuggle",9,False,False
368,3,"ModelChara#0","","BNpcCustomize#749","NpcEquip#1983",False,"Ala Morn",False,"Drachenlance",False,"Horrid Roar",False,"Stardiver",False,"Dragonshadow Dive",False,"",False,"","",True,False,0,True,0,1.1,False,False,True,True,True,"","","",-1,0,"Snuggle",10,False,False
369,1,"ModelChara#2808","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"",0,False,False
370,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
371,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
372,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
373,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
374,3,"ModelChara#2881","","BNpcCustomize#0","NpcEquip#0",False,"Aether Cannon",True,"Berserk",False,"Ultima Buster",False,"Aether Mine",False,"Auto Restoration",False,"Pyretic Booster",False,,"",True,False,0,True,0,2.5,True,False,True,True,True,"","","",-1,100,"",11,False,False
375,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
376,1,"ModelChara#2905","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"",0,False,False
377,1,"ModelChara#2903","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.5,False,False,True,False,False,"","","",-1,0,"",0,False,False
378,1,"ModelChara#3624","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,4,False,False,True,False,False,"","","",-1,0,"",0,False,False
379,1,"ModelChara#3589","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,4,False,False,True,False,False,"","","",-1,0,"",0,False,False
380,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Present",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"",0,False,False
381,1,"ModelChara#3811","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
382,1,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2005",False,"Seize",False,"Birdlime",False,"",False,"",False,"",False,"",False,"","Remove Costume",True,False,0,True,0,1,False,True,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"",0,False,False
383,1,"ModelChara#2910","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.5,False,False,True,False,False,"","","",-1,0,"",0,False,False
384,1,"ModelChara#2947","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"",0,False,False
385,1,"ModelChara#3623","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
386,1,"ModelChara#3622","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
387,1,"ModelChara#3623","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
388,1,"ModelChara#3622","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
389,1,"ModelChara#1664","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3.5,False,False,True,False,False,"","","attack",-1,0,"",0,False,False
390,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Enkindling Flame Dance",False,"Invigorating Flame Dance",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"",0,False,False
391,1,"ModelChara#0","","BNpcCustomize#1028","NpcEquip#2098",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
392,1,"ModelChara#0","","BNpcCustomize#294","NpcEquip#2099",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
393,1,"ModelChara#0","","BNpcCustomize#1030","NpcEquip#2100",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
394,1,"ModelChara#0","","BNpcCustomize#1029","NpcEquip#2101",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
395,1,"ModelChara#0","","BNpcCustomize#469","NpcEquip#252",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
396,1,"ModelChara#354","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.7,False,False,True,False,False,"","toad_smk0f","attack",-1,0,"",0,False,False
397,1,"ModelChara#2502","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","toad_smk0f","attack",-1,0,"",0,False,False
398,1,"ModelChara#261","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,3.5,2.5,False,False,True,False,False,"","toad_smk0f","attack",-1,0,"",0,False,False
399,1,"ModelChara#2857","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,-100,"",0,False,False
400,1,"ModelChara#3112","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.2,False,False,True,False,False,"","","",-1,0,"",0,False,False
401,1,"ModelChara#2966","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.2,False,False,True,False,False,"","","",-1,0,"",0,False,False
402,1,"ModelChara#3048","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.1,False,False,True,False,False,"","","",-1,0,"",0,False,False
403,1,"ModelChara#3023","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.1,False,False,True,False,False,"","","",-1,0,"",0,False,False
404,1,"ModelChara#3053","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","attack",-1,0,"",0,False,False
405,1,"ModelChara#3052","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","attack",-1,0,"",0,False,False
406,1,"ModelChara#3051","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","attack",-1,0,"",0,False,False
407,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
408,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
409,1,"ModelChara#3176","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
410,1,"ModelChara#3179","","BNpcCustomize#0","NpcEquip#2134",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.5,False,False,True,False,False,"","","",-1,0,"",0,False,False
411,1,"ModelChara#3261","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,-60,"",0,False,False
412,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
413,3,"ModelChara#1652","","BNpcCustomize#646","NpcEquip#1329",True,"Brutal Swing",True,"Holmgang",False,"Crimson Savior",False,"Fleche",False,"Contre Sixte",False,"Vercure",False,"","",True,False,0,True,0,0.97,False,False,True,True,True,"","","",-1,0,"Butcher",12,False,False
414,3,"ModelChara#0","","BNpcCustomize#652","NpcEquip#1716",False,"Malefic III",True,"Overpower",True,"Storm's Path",False,"Benefic",False,"Aspected Helios",False,"Fixed Sign",False,"","",True,False,0,True,0,1,False,False,True,True,True,"","","",-1,0,"Sparkstorm",13,False,False
415,3,"ModelChara#0","","BNpcCustomize#1022","NpcEquip#2079",True,"Thrill of Battle",False,"Allagan Blizzard IV",False,"Thunder IV",False,"Cure II",False,"Medica II",False,"Break",False,"","",True,False,0,True,0,1,False,False,True,True,True,"","","attack",-1,0,"Petrifying Eye",14,False,False
416,1,"ModelChara#0","","BNpcCustomize#1022","NpcEquip#2078",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"Petrifying Eye",0,False,False
417,1,"ModelChara#3205","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,0.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
418,1,"ModelChara#0","","BNpcCustomize#749","NpcEquip#1983",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","attack",-1,0,"Snuggle",0,False,False
419,1,"ModelChara#0","","BNpcCustomize#1022","NpcEquip#2079",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"Petrifying Eye",0,False,False
420,1,"ModelChara#3184","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.5,False,False,True,False,False,"","","",-1,0,"",0,False,False
421,1,"ModelChara#3330","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,3,False,False,True,False,False,"","","attack",-1,0,"",0,False,False
422,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Perky Peeler",False,"Chirpy Checker",False,"Mighty Maximizer",False,"",False,"",False,"",False,"","",True,False,2,True,0,1,False,True,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"",0,False,False
423,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Aetheromatic Clipper",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"",0,False,False
424,1,"ModelChara#3327","Sanduruva","BNpcCustomize#1079","NpcEquip#2224",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.5,False,False,True,False,False,"","","",-1,0,"",0,False,False
425,1,"ModelChara#3080","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","attack",0,0,"",0,False,False
426,1,"ModelChara#3080","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","attack",0,0,"",0,False,False
427,1,"ModelChara#3189","","BNpcCustomize#0","NpcEquip#0",False,"Liminal Fire",False,"F-0 Switch",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1.5,False,False,True,False,False,"","m0719_change_c0w","",-1,0,"",0,False,False
428,1,"ModelChara#3190","","BNpcCustomize#0","NpcEquip#0",False,"Liminal Fire",False,"F-0 Switch",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1.5,False,False,True,False,False,"","m0719_change_c0w","",-1,0,"",0,False,False
429,1,"ModelChara#3261","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.2,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,-60,"",0,False,False
430,1,"ModelChara#3261","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1.8,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,-60,"",0,False,False
431,1,"ModelChara#3483","","BNpcCustomize#1077","NpcEquip#2220",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"classchng_ec032_c0a1","classchng_ec032_c0a1","",-1,0,"Dark Thorn",0,False,False
432,1,"ModelChara#3483","","BNpcCustomize#1077","NpcEquip#2221",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"classchng_ec032_c0a1","classchng_ec032_c0a1","",-1,0,"Dark Thorn",0,False,False
433,1,"ModelChara#639","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.5,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
434,3,"ModelChara#0","","BNpcCustomize#213","NpcEquip#2335",True,"Vengeance",False,"Fight or Flight",False,"Rampart",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"Jump",15,False,False
435,3,"ModelChara#3412","","BNpcCustomize#213","NpcEquip#2246",True,"Vengeance",False,"Fight or Flight",False,"Rampart",False,"",False,"",False,"",False,"","",True,False,0,False,0,1,False,False,True,False,False,"","","",-1,0,"",15,False,False
436,1,"ModelChara#3348","","BNpcCustomize#0","NpcEquip#2231",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
437,1,"ModelChara#3349","","BNpcCustomize#0","NpcEquip#2232",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
438,1,"ModelChara#3537","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,1,1.3,False,False,True,False,False,"u5d1_tori_trans01g","","",-1,0,"",0,False,False
439,1,"ModelChara#3538","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,1,1.3,False,False,True,False,False,"u5d1_tori_trans01g","","",-1,0,"",0,False,False
440,1,"ModelChara#3291","","BNpcCustomize#1046","NpcEquip#2244",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"",0,False,False
441,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Fiendish Lantern",False,"Healing Holy Water",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"","","",-1,0,"",0,False,False
442,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
443,1,"ModelChara#573","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.3,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
444,1,"ModelChara#1424","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.3,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
445,1,"ModelChara#772","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.3,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
446,1,"ModelChara#0","","BNpcCustomize#1022","NpcEquip#2079",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"classchng_sp1t","classchng_sp1t","",-1,0,"Petrifying Eye",0,False,False
447,3,"ModelChara#0","","BNpcCustomize#516","NpcEquip#2242",False,"Diagnosis",False,"Prognosis",False,"Leveilleur Diagnosis",False,"Leveilleur Druochole",False,"Dosis III",False,"Leveilleur Dosis III",False,,"",True,False,0,True,0,1,False,False,True,True,True,"","","attack",-1,0,"Twister",16,False,False
448,3,"ModelChara#0","","BNpcCustomize#646","NpcEquip#2243",True,"Storm's Eye",True,"Tomahawk",False,"Crimson Savior",False,"Contre Sixte",False,"Vercure",False,"Embolden",False,,"",True,False,0,True,0,0.97,False,False,True,True,True,"","","",-1,0,"Butcher",17,False,False
449,3,"ModelChara#0","","BNpcCustomize#873","NpcEquip#2252",True,"Butcher's Block",False,"Nebula",False,"Swift Deception",False,"Silent Takedown",False,"Bewilderment Bomb",False,"",False,"","",True,False,0,True,0,1,False,False,True,False,False,"","","",-1,0,"Howl",18,False,False
450,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2333",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
451,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2334",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
452,1,"ModelChara#3508","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
453,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
454,6,"ModelChara#0","","BNpcCustomize#1079","NpcEquip#2260",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"","","",-1,0,"",0,False,False
455,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2283",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
456,1,"ModelChara#3507","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
457,1,"ModelChara#836","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
458,1,"ModelChara#1902","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,False,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"",0,False,False
459,4,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"Seize",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"","","",-1,0,"",0,False,False
460,1,"ModelChara#3532","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.8,False,False,True,False,False,"","","",-1,0,"",0,False,False
461,1,"ModelChara#3594","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,2.8,False,False,True,False,False,"","","攻撃",-1,0,"",0,False,False
462,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2438",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
463,5,"ModelChara#0","","BNpcCustomize#0","NpcEquip#2463",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,True,0,1,False,True,True,False,False,"costumechng_sp1t","costumechng_sp1t","",-1,0,"",0,False,False
464,1,"ModelChara#0","","BNpcCustomize#1097","NpcEquip#2484",False,"Unveil",False,"",False,"",False,"",False,"",False,"",False,"","",True,False,0,True,0,1,False,True,True,False,False,"toad_smk0f","toad_smk0f","",-1,0,"Superliminal Steel",0,False,False
465,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
466,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
467,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
468,0,"ModelChara#0","","BNpcCustomize#0","NpcEquip#0",False,"",False,"",False,"",False,"",False,"",False,"",False,"","",False,False,0,False,0,0,False,False,False,False,False,"","","",0,0,"",0,False,False
