key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
32498,36,"Goldsmithing","RecipeLevelTable#150","",21091,"Gil",21096,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",8,"RecipeNotebookList#1",1171,0,False,0,50,40,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32499,37,"Goldsmithing","RecipeLevelTable#150","",20775,"Gil",21091,"Fire Shard",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",8,"RecipeNotebookList#2",1171,0,False,50,100,80,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32500,36,"Goldsmithing","RecipeLevelTable#160","",21092,"Gil",21097,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",8,"RecipeNotebookList#1",1171,0,False,0,45,39,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32501,37,"Goldsmithing","RecipeLevelTable#160","",20776,"Gil",21092,"Fire Shard",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",8,"RecipeNotebookList#2",1171,0,False,50,90,79,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32502,36,"Goldsmithing","RecipeLevelTable#255","",21093,"Gil",21098,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",8,"RecipeNotebookList#1",1171,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32503,37,"Goldsmithing","RecipeLevelTable#255","",20777,"Gil",21093,"Ice Shard",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",8,"RecipeNotebookList#2",1171,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32504,36,"Goldsmithing","RecipeLevelTable#265","",21094,"Gil",21099,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",8,"RecipeNotebookList#1",1171,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32505,37,"Goldsmithing","RecipeLevelTable#265","",20778,"Gil",21094,"Ice Shard",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",8,"RecipeNotebookList#2",1171,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32506,36,"Goldsmithing","RecipeLevelTable#270","",21095,"Gil",21100,"Gil",0,"",0,"",0,"",0,"",0,"",10,"Fire Shard",8,"RecipeNotebookList#1",1171,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32507,37,"Goldsmithing","RecipeLevelTable#270","",20779,"Gil",21095,"Wind Shard",0,"",0,"",0,"",0,"",0,"",10,"Wind Shard",8,"RecipeNotebookList#2",1171,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32508,36,"Clothcraft","RecipeLevelTable#150","",21091,"Gil",21096,"Gil",0,"",0,"",0,"",0,"",0,"",12,"Fire Shard",10,"RecipeNotebookList#1",1173,0,False,0,50,40,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32509,37,"Clothcraft","RecipeLevelTable#150","",20775,"Gil",21091,"Fire Shard",0,"",0,"",0,"",0,"",0,"",12,"Wind Shard",10,"RecipeNotebookList#2",1173,0,False,50,100,80,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32510,36,"Clothcraft","RecipeLevelTable#160","",21092,"Gil",21097,"Gil",0,"",0,"",0,"",0,"",0,"",12,"Fire Shard",10,"RecipeNotebookList#1",1173,0,False,0,45,39,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32511,37,"Clothcraft","RecipeLevelTable#160","",20776,"Gil",21092,"Fire Shard",0,"",0,"",0,"",0,"",0,"",12,"Wind Shard",10,"RecipeNotebookList#2",1173,0,False,50,90,79,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32512,36,"Clothcraft","RecipeLevelTable#255","",21093,"Gil",21098,"Gil",0,"",0,"",0,"",0,"",0,"",12,"Fire Shard",10,"RecipeNotebookList#1",1173,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32513,37,"Clothcraft","RecipeLevelTable#255","",20777,"Gil",21093,"Ice Shard",0,"",0,"",0,"",0,"",0,"",12,"Wind Shard",10,"RecipeNotebookList#2",1173,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32514,36,"Clothcraft","RecipeLevelTable#265","",21094,"Gil",21099,"Gil",0,"",0,"",0,"",0,"",0,"",12,"Fire Shard",10,"RecipeNotebookList#1",1173,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32515,37,"Clothcraft","RecipeLevelTable#265","",20778,"Gil",21094,"Ice Shard",0,"",0,"",0,"",0,"",0,"",12,"Wind Shard",10,"RecipeNotebookList#2",1173,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32516,36,"Clothcraft","RecipeLevelTable#270","",21095,"Gil",21100,"Gil",0,"",0,"",0,"",0,"",0,"",12,"Fire Shard",10,"RecipeNotebookList#1",1173,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32517,37,"Clothcraft","RecipeLevelTable#270","",20779,"Gil",21095,"Wind Shard",0,"",0,"",0,"",0,"",0,"",12,"Wind Shard",10,"RecipeNotebookList#2",1173,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32518,36,"Leatherworking","RecipeLevelTable#150","",21091,"Gil",21096,"Gil",0,"",0,"",0,"",0,"",0,"",11,"Fire Shard",10,"RecipeNotebookList#1",1172,0,False,0,50,40,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32519,37,"Leatherworking","RecipeLevelTable#150","",20775,"Gil",21091,"Fire Shard",0,"",0,"",0,"",0,"",0,"",11,"Wind Shard",10,"RecipeNotebookList#2",1172,0,False,50,100,80,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32520,36,"Leatherworking","RecipeLevelTable#160","",21092,"Gil",21097,"Gil",0,"",0,"",0,"",0,"",0,"",11,"Fire Shard",10,"RecipeNotebookList#1",1172,0,False,0,45,39,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32521,37,"Leatherworking","RecipeLevelTable#160","",20776,"Gil",21092,"Fire Shard",0,"",0,"",0,"",0,"",0,"",11,"Wind Shard",10,"RecipeNotebookList#2",1172,0,False,50,90,79,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32522,36,"Leatherworking","RecipeLevelTable#255","",21093,"Gil",21098,"Gil",0,"",0,"",0,"",0,"",0,"",11,"Fire Shard",10,"RecipeNotebookList#1",1172,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32523,37,"Leatherworking","RecipeLevelTable#255","",20777,"Gil",21093,"Ice Shard",0,"",0,"",0,"",0,"",0,"",11,"Wind Shard",10,"RecipeNotebookList#2",1172,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32524,36,"Leatherworking","RecipeLevelTable#265","",21094,"Gil",21099,"Gil",0,"",0,"",0,"",0,"",0,"",11,"Fire Shard",10,"RecipeNotebookList#1",1172,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32525,37,"Leatherworking","RecipeLevelTable#265","",20778,"Gil",21094,"Ice Shard",0,"",0,"",0,"",0,"",0,"",11,"Wind Shard",10,"RecipeNotebookList#2",1172,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32526,36,"Leatherworking","RecipeLevelTable#270","",21095,"Gil",21100,"Gil",0,"",0,"",0,"",0,"",0,"",11,"Fire Shard",10,"RecipeNotebookList#1",1172,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32527,37,"Leatherworking","RecipeLevelTable#270","",20779,"Gil",21095,"Wind Shard",0,"",0,"",0,"",0,"",0,"",11,"Wind Shard",10,"RecipeNotebookList#2",1172,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32528,36,"Alchemy","RecipeLevelTable#150","",21091,"Gil",21096,"Gil",0,"",0,"",0,"",0,"",0,"",13,"Fire Shard",12,"RecipeNotebookList#1",1174,0,False,0,50,40,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32529,37,"Alchemy","RecipeLevelTable#150","",20775,"Gil",21091,"Fire Shard",0,"",0,"",0,"",0,"",0,"",13,"Wind Shard",12,"RecipeNotebookList#2",1174,0,False,50,100,80,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32530,36,"Alchemy","RecipeLevelTable#160","",21092,"Gil",21097,"Gil",0,"",0,"",0,"",0,"",0,"",13,"Fire Shard",12,"RecipeNotebookList#1",1174,0,False,0,45,39,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32531,37,"Alchemy","RecipeLevelTable#160","",20776,"Gil",21092,"Fire Shard",0,"",0,"",0,"",0,"",0,"",13,"Wind Shard",12,"RecipeNotebookList#2",1174,0,False,50,90,79,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32532,36,"Alchemy","RecipeLevelTable#255","",21093,"Gil",21098,"Gil",0,"",0,"",0,"",0,"",0,"",13,"Fire Shard",12,"RecipeNotebookList#1",1174,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32533,37,"Alchemy","RecipeLevelTable#255","",20777,"Gil",21093,"Ice Shard",0,"",0,"",0,"",0,"",0,"",13,"Wind Shard",12,"RecipeNotebookList#2",1174,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32534,36,"Alchemy","RecipeLevelTable#265","",21094,"Gil",21099,"Gil",0,"",0,"",0,"",0,"",0,"",13,"Fire Shard",12,"RecipeNotebookList#1",1174,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32535,37,"Alchemy","RecipeLevelTable#265","",20778,"Gil",21094,"Ice Shard",0,"",0,"",0,"",0,"",0,"",13,"Wind Shard",12,"RecipeNotebookList#2",1174,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32536,36,"Alchemy","RecipeLevelTable#270","",21095,"Gil",21100,"Gil",0,"",0,"",0,"",0,"",0,"",13,"Fire Shard",12,"RecipeNotebookList#1",1174,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32537,37,"Alchemy","RecipeLevelTable#270","",20779,"Gil",21095,"Wind Shard",0,"",0,"",0,"",0,"",0,"",13,"Wind Shard",12,"RecipeNotebookList#2",1174,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32538,36,"Cooking","RecipeLevelTable#150","",21091,"Gil",21096,"Gil",0,"",0,"",0,"",0,"",0,"",8,"Fire Shard",13,"RecipeNotebookList#1",1175,0,False,0,50,40,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32539,37,"Cooking","RecipeLevelTable#150","",20775,"Gil",21091,"Fire Shard",0,"",0,"",0,"",0,"",0,"",8,"Wind Shard",13,"RecipeNotebookList#2",1175,0,False,50,100,80,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32540,36,"Cooking","RecipeLevelTable#160","",21092,"Gil",21097,"Gil",0,"",0,"",0,"",0,"",0,"",8,"Fire Shard",13,"RecipeNotebookList#1",1175,0,False,0,45,39,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32541,37,"Cooking","RecipeLevelTable#160","",20776,"Gil",21092,"Fire Shard",0,"",0,"",0,"",0,"",0,"",8,"Wind Shard",13,"RecipeNotebookList#2",1175,0,False,50,90,79,87,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32542,36,"Cooking","RecipeLevelTable#255","",21093,"Gil",21098,"Gil",0,"",0,"",0,"",0,"",0,"",8,"Fire Shard",13,"RecipeNotebookList#1",1175,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32543,37,"Cooking","RecipeLevelTable#255","",20777,"Gil",21093,"Ice Shard",0,"",0,"",0,"",0,"",0,"",8,"Wind Shard",13,"RecipeNotebookList#2",1175,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32544,36,"Cooking","RecipeLevelTable#265","",21094,"Gil",21099,"Gil",0,"",0,"",0,"",0,"",0,"",8,"Fire Shard",13,"RecipeNotebookList#1",1175,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32545,37,"Cooking","RecipeLevelTable#265","",20778,"Gil",21094,"Ice Shard",0,"",0,"",0,"",0,"",0,"",8,"Wind Shard",13,"RecipeNotebookList#2",1175,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32546,36,"Cooking","RecipeLevelTable#270","",21095,"Gil",21100,"Gil",0,"",0,"",0,"",0,"",0,"",8,"Fire Shard",13,"RecipeNotebookList#1",1175,0,False,0,50,40,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,0,65535,410
32547,37,"Cooking","RecipeLevelTable#270","",20779,"Gil",21095,"Wind Shard",0,"",0,"",0,"",0,"",0,"",8,"Wind Shard",13,"RecipeNotebookList#2",1175,0,False,50,100,80,75,0,0,0,0,"",,0,False,True,"Petrification","",0,0,False,False,3,10,410
32548,32,"Clothcraft","RecipeLevelTable#300","",20539,"Gil",19987,"Fire Shard",19983,"Fire Shard",12592,"Fire Shard",14188,"Fire Shard",9376,"Gil",0,"",12,"Lightning Shard",10,"RecipeNotebookList#6",1037,0,False,50,100,50,100,0,1100,1080,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,410
32549,32,"Alchemy","RecipeLevelTable#300","",21289,"Gil",14183,"Gil",19903,"Gil",21298,"Gil",0,"",0,"",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1038,0,False,50,100,50,100,0,1100,1080,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,410
32550,32,"Alchemy","RecipeLevelTable#300","",21290,"Gil",14183,"Gil",19903,"Gil",21298,"Gil",0,"",0,"",0,"",19,"Fire Shard",18,"RecipeNotebookList#1",1038,0,False,50,100,50,100,0,1100,1080,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,410
32551,32,"Armorcraft","RecipeLevelTable#320","",21042,"Gil",21090,"Gil",19949,"Fire Shard",19947,"Fire Shard",19946,"Gil",19997,"Gil",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1034,0,False,50,100,50,100,0,1320,1220,0,"",,0,False,False,"Petrification","",0,0,False,False,0,65535,410
32552,32,"Clothcraft","RecipeLevelTable#320","",21202,"Gil",21206,"Ice Shard",19974,"Gil",19946,"Gil",14188,"Gil",0,"",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1037,0,False,50,100,100,100,0,1320,1220,1500,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,410
32553,32,"Clothcraft","RecipeLevelTable#320","",21203,"Gil",21206,"Ice Shard",19974,"Gil",19946,"Gil",14188,"Gil",0,"",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1037,0,False,50,100,100,100,0,1320,1220,1500,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,410
32554,32,"Clothcraft","RecipeLevelTable#320","",21204,"Gil",21205,"Ice Shard",19994,"Fire Shard",19938,"Gil",0,"",0,"",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1037,0,False,50,100,100,100,0,1320,1220,1500,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,410
32555,32,"Smithing","RecipeLevelTable#350","",21695,"Gil",22427,"Fire Shard",19967,"Gil",20016,"Fire Shard",22424,"Fire Shard",0,"",0,"",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32556,32,"Smithing","RecipeLevelTable#350","",21696,"Gil",22427,"Ice Shard",22428,"Gil",19962,"Fire Shard",20016,"Ice Shard",22422,"Ice Shard",0,"",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32557,32,"Smithing","RecipeLevelTable#350","",21697,"Gil",22427,"Ice Shard",22428,"Gil",19967,"Fire Shard",20016,"Ice Shard",22424,"Ice Shard",0,"",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32558,32,"Woodworking","RecipeLevelTable#350","",21698,"Gil",22429,"Ice Shard",22427,"Gil",19965,"Fire Shard",20016,"Ice Shard",22422,"Ice Shard",0,"",16,"Fire Shard",15,"RecipeNotebookList#2",1040,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32559,32,"Woodworking","RecipeLevelTable#350","",21699,"Gil",22429,"Ice Shard",22428,"Gil",19996,"Fire Shard",20016,"Ice Shard",22423,"Ice Shard",0,"",16,"Fire Shard",15,"RecipeNotebookList#2",1040,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32560,32,"Smithing","RecipeLevelTable#350","",21700,"Gil",22427,"Fire Shard",22430,"Gil",22493,"Gil",19943,"Fire Shard",20016,"Ice Shard",22423,"Ice Shard",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32561,32,"Smithing","RecipeLevelTable#350","",21701,"Gil",22427,"Ice Shard",22428,"Gil",19967,"Fire Shard",20016,"Ice Shard",22424,"Ice Shard",0,"",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32562,32,"Smithing","RecipeLevelTable#350","",21702,"Gil",22427,"Ice Shard",22428,"Gil",19947,"Fire Shard",12611,"Gil",20016,"Ice Shard",22423,"Ice Shard",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32563,32,"Woodworking","RecipeLevelTable#350","",21703,"Gil",22429,"Ice Shard",22428,"Gil",19944,"Gil",19966,"Fire Shard",20016,"Ice Shard",22426,"Ice Shard",16,"Fire Shard",15,"RecipeNotebookList#2",1040,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32564,32,"Goldsmithing","RecipeLevelTable#350","",21704,"Gil",22428,"Ice Shard",22429,"Gil",19967,"Fire Shard",20016,"Ice Shard",22425,"Ice Shard",0,"",16,"Fire Shard",14,"RecipeNotebookList#2",1043,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32565,32,"Alchemy","RecipeLevelTable#350","",21705,"Gil",19903,"Gil",22428,"Ice Shard",22427,"Gil",19967,"Fire Shard",20016,"Ice Shard",22425,"Ice Shard",19,"Fire Shard",18,"RecipeNotebookList#2",1046,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32566,32,"Alchemy","RecipeLevelTable#350","",21706,"Gil",19903,"Gil",22428,"Ice Shard",22427,"Gil",19966,"Fire Shard",20016,"Ice Shard",22426,"Ice Shard",19,"Fire Shard",18,"RecipeNotebookList#2",1046,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32567,32,"Goldsmithing","RecipeLevelTable#350","",21707,"Gil",22428,"Ice Shard",22430,"Gil",19966,"Fire Shard",19903,"Gil",20016,"Ice Shard",22426,"Ice Shard",16,"Fire Shard",14,"RecipeNotebookList#2",1043,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32568,32,"Smithing","RecipeLevelTable#350","",21708,"Gil",22427,"Ice Shard",22428,"Gil",19943,"Gil",20008,"Gil",20016,"Ice Shard",22422,"Ice Shard",14,"Fire Shard",17,"RecipeNotebookList#2",1041,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32569,32,"Goldsmithing","RecipeLevelTable#350","",21709,"Gil",22428,"Ice Shard",22427,"Gil",19967,"Fire Shard",19995,"Gil",20016,"Ice Shard",22425,"Ice Shard",16,"Fire Shard",14,"RecipeNotebookList#2",1043,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32570,32,"Armorcraft","RecipeLevelTable#350","",21710,"Gil",22427,"Fire Shard",19967,"Gil",20016,"Gil",22424,"Gil",0,"",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32571,32,"Armorcraft","RecipeLevelTable#350","",21711,"Gil",22427,"Fire Shard",22428,"Gil",19947,"Gil",19974,"Gil",20015,"Fire Shard",22424,"Gil",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32572,32,"Armorcraft","RecipeLevelTable#350","",21712,"Gil",22427,"Ice Shard",22493,"Gil",19987,"Gil",19967,"Fire Shard",20015,"Ice Shard",22424,"Fire Shard",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32573,32,"Armorcraft","RecipeLevelTable#350","",21713,"Gil",22427,"Fire Shard",22428,"Gil",19996,"Gil",20016,"Fire Shard",22424,"Gil",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32574,32,"Clothcraft","RecipeLevelTable#350","",21714,"Gil",22493,"Ice Shard",22430,"Gil",19988,"Gil",20017,"Ice Shard",22424,"Fire Shard",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1045,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32575,32,"Armorcraft","RecipeLevelTable#350","",21715,"Gil",22427,"Ice Shard",19996,"Gil",19967,"Gil",20017,"Fire Shard",22424,"Gil",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32576,32,"Leatherworking","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",17,"Fire Shard",16,"RecipeNotebookList#2",1044,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32577,32,"Armorcraft","RecipeLevelTable#350","",21717,"Gil",22427,"Fire Shard",22428,"Gil",19947,"Gil",19974,"Gil",20015,"Fire Shard",22422,"Gil",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32578,32,"Armorcraft","RecipeLevelTable#350","",21718,"Gil",22427,"Fire Shard",22493,"Fire Shard",19996,"Gil",19965,"Fire Shard",20015,"Ice Shard",22422,"Fire Shard",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32579,32,"Armorcraft","RecipeLevelTable#350","",21719,"Gil",22427,"Fire Shard",22428,"Gil",19996,"Gil",20016,"Fire Shard",22422,"Gil",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32580,32,"Clothcraft","RecipeLevelTable#350","",21720,"Gil",22493,"Fire Shard",22430,"Fire Shard",19988,"Gil",20017,"Ice Shard",22422,"Fire Shard",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1045,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32581,32,"Armorcraft","RecipeLevelTable#350","",21721,"Gil",22427,"Ice Shard",19996,"Gil",19965,"Gil",20017,"Fire Shard",22422,"Gil",0,"",15,"Fire Shard",17,"RecipeNotebookList#2",1042,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32582,32,"Leatherworking","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",17,"Fire Shard",16,"RecipeNotebookList#2",1044,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32583,32,"Goldsmithing","RecipeLevelTable#350","",21723,"Gil",22428,"Ice Shard",19966,"Gil",20015,"Fire Shard",22422,"Gil",0,"",0,"",16,"Fire Shard",14,"RecipeNotebookList#2",1043,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32584,32,"Clothcraft","RecipeLevelTable#350","",21724,"Gil",22493,"Fire Shard",22430,"Fire Shard",19944,"Gil",19965,"Fire Shard",20015,"Ice Shard",22422,"Fire Shard",18,"Fire Shard",16,"RecipeNotebookList#2",1045,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32585,32,"Clothcraft","RecipeLevelTable#350","",21725,"Gil",22493,"Fire Shard",22428,"Gil",19946,"Gil",20016,"Fire Shard",22422,"Gil",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1045,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32586,32,"Clothcraft","RecipeLevelTable#350","",21726,"Gil",22493,"Fire Shard",22430,"Fire Shard",19946,"Gil",20017,"Ice Shard",22422,"Fire Shard",0,"",18,"Fire Shard",16,"RecipeNotebookList#2",1045,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32587,32,"Leatherworking","RecipeLevelTable#350","",21727,"Gil",22430,"Fire Shard",22493,"Gil",19988,"Gil",20017,"Fire Shard",22422,"Gil",0,"",17,"Fire Shard",16,"RecipeNotebookList#2",1044,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
32588,32,"Leatherworking","RecipeLevelTable#350","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",17,"Fire Shard",16,"RecipeNotebookList#2",1044,0,False,50,100,100,100,0,1500,1350,1650,"",,0,True,True,"Petrification","",0,0,False,False,0,65535,420
