key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
634,"",0,0,0,1,0,"n4gc/03",400,44,-60,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False
635,"",0,0,0,1,0,"n4gc/04",400,71,23,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False
636,"",0,0,0,1,0,"n4gc/05",400,0,75,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False
637,"",0,0,0,1,0,"n4ga/00",400,-100,-100,"Norvrandt","Laxan Loft","",-1,0,"n4ga",True,False,False
638,"",0,0,0,1,0,"n4fg/00",400,-100,-100,"Thanalan","Castrum Marinum Drydocks","",-1,0,"n4fg",True,False,False
639,"",15,23,5,1,435,"d4d1/05",200,-150,5,"Dravania","Matoya's Relict","Flame's Fantasia",118,30720,"d4d1",True,False,False
640,"",0,0,0,1,0,"n4c2/00",400,-100,-100,"???","The Shifting Oubliettes of Lyhe Ghiah","",-1,0,"n4c2",True,False,False
641,"",0,0,1,1,436,"n4b5/01",200,0,-378,"???","Delubrum Reginae","Outer Locus",119,30,"n4b5",True,False,False
642,"",0,0,2,1,437,"n4b5/02",200,-264,286,"???","Delubrum Reginae","Inner Locus",119,480,"n4b5",True,False,False
643,"",0,0,3,1,438,"n4b5/03",200,270,250,"???","Delubrum Reginae","Hidden Locus",119,7680,"n4b5",True,False,False
644,"",0,0,0,1,439,"n4b5/04",200,416,178,"???","Delubrum Reginae","Dormant Altar",-1,0,"n4b5",True,False,False
645,"",0,0,0,1,440,"n4b5/05",200,164,-96,"???","Delubrum Reginae","Dead Living Quarters",-1,0,"n4b5",True,False,False
646,"",0,0,0,1,441,"n4b5/06",200,270,-404,"???","Delubrum Reginae","Abandoned Barracks",-1,0,"n4b5",True,False,False
647,"",0,0,0,1,442,"n4b5/07",200,-300,-378,"???","Delubrum Reginae","Neglected Granary",-1,0,"n4b5",True,False,False
648,"",0,0,0,1,0,"default/00",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
649,"",0,0,0,1,428,"r1hx/42",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
650,"",0,0,0,1,428,"r1hx/43",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
651,"",0,0,0,1,428,"r1hx/44",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
652,"",0,0,0,1,428,"r1hx/45",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
653,"",0,0,0,1,428,"r1hx/46",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
654,"",0,0,0,1,430,"r1hx/47",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False
655,"",0,0,0,1,0,"default/00",200,0,-750,"???","The Last Trace","",-1,0,"n4b5_event",True,True,False
656,"",0,0,0,1,0,"n4gb/00",400,-100,-100,"Norvrandt","Bygone Gaol","",-1,0,"n4gb",True,False,False
657,"",0,0,0,1,429,"default/00",400,-100,-100,"Thanalan","Castrum Marinum Drydocks","",-1,0,"n4fg_event",True,True,False
658,"",0,0,0,1,443,"n4gz/00",400,0,0,"Norvrandt","The Empty","",-1,0,"n4gz_3",True,True,False
659,"",15,24,1,1,447,"n4r3/01",200,808,-772,"Norvrandt","The Tower at Paradigm's Breach","Lower Section",123,546,"n4r3",True,False,False
660,"",15,24,2,1,448,"n4r3/02",200,792,810,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective A",123,28,"n4r3",True,False,False
661,"",15,24,3,1,449,"n4r3/03",200,-801,785,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective B",123,448,"n4r3",True,False,False
662,"",15,24,4,1,450,"n4r3/04",200,-798,-760,"Norvrandt","The Tower at Paradigm's Breach","Monorail System",123,3072,"n4r3",True,False,False
663,"",15,24,5,1,451,"n4r3/05",200,700,700,"Norvrandt","The Tower at Paradigm's Breach","Upper Section",123,4096,"n4r3",True,False,False
664,"",0,0,0,1,0,"n4r3/06",200,0,89,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False
665,"",0,0,0,1,446,"n4b6/01",100,0,0,"???","Zadnor","",122,32766,"n4b6",True,False,False
666,"",3,18,1,1,444,"w4d1/01",200,415,-110,"Thanalan","Paglth'an","Zolm'ak",120,254,"w4d1",True,False,False
667,"",3,18,2,1,445,"w4d1/02",200,-450,85,"Thanalan","Paglth'an","The Boundless Plains",120,768,"w4d1",True,False,False
668,"",0,0,0,1,0,"n4r3/07",200,0,-401,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False
669,"",0,0,0,1,0,"n4r3/08",200,0,-901,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False
670,"",0,0,0,1,0,"n4fh/00",400,-100,-100,"???","G-Savior Deck","",121,6,"n4fh",True,False,False
671,"",0,0,0,1,452,"default/00",400,-100,-100,"???","G-Savior Deck","",-1,0,"n4fh_event",True,True,False
672,"",0,0,0,1,453,"n4b6/02",200,-222,654,"???","Zadnor","",-1,0,"n4b6",True,False,False
673,"",0,0,0,1,454,"n4b6/03",200,-632,-204,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False
674,"",0,0,0,1,455,"n4b6/04",200,-650,336,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False
675,"",0,0,0,1,456,"n4b6/05",200,718,702,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False
676,"",0,0,0,1,0,"u5fa/00",400,-100,-100,"The Sea of Stars","The Dark Inside","",-1,0,"u5fa",True,False,False
677,"",0,0,0,1,0,"k5fa/00",400,-100,-100,"The Northern Empty","The Mothercrystal","",-1,0,"k5fa",True,False,False
678,"",0,0,0,1,0,"u5fb/00",400,-100,-100,"The Sea of Stars","The Final Day","",-1,0,"u5fb",True,False,False
679,"",4,4,1,1,463,"r1h1/01",200,0,0,"Coerthas","Empyreum","Empyreum",-1,0,"r1h1",True,False,False
680,"",4,4,2,1,464,"r1h1/02",200,702,655,"Coerthas","Empyreum","Empyreum Subdivision",-1,0,"r1h1",True,False,False
681,"",0,0,0,1,465,"r1i6/00",400,0,0,"Coerthas","Ingleside Apartment Lobby","",-1,0,"r1i6",True,False,False
682,"",0,0,1,1,0,"r1i1/01",400,0,0,"Coerthas","Private Cottage - Empyreum","Ground Floor",-1,0,"r1i1",True,False,False
683,"",0,0,2,1,0,"r1i1/02",400,0,0,"Coerthas","Private Cottage - Empyreum","Cellarage",-1,0,"r1i1",True,False,False
684,"",0,0,2,1,0,"r1i2/01",400,0,0,"Coerthas","Private House - Empyreum","Ground Floor",-1,0,"r1i2",True,False,False
685,"",0,0,1,1,0,"r1i2/02",400,0,0,"Coerthas","Private House - Empyreum","Second Floor",-1,0,"r1i2",True,False,False
686,"",0,0,3,1,0,"r1i2/03",400,0,0,"Coerthas","Private House - Empyreum","Cellarage",-1,0,"r1i2",True,False,False
687,"",0,0,2,1,0,"r1i3/01",400,0,0,"Coerthas","Private Mansion - Empyreum","Ground Floor",-1,0,"r1i3",True,False,False
688,"",0,0,1,1,0,"r1i3/02",400,0,0,"Coerthas","Private Mansion - Empyreum","Second Floor",-1,0,"r1i3",True,False,False
689,"",0,0,3,1,0,"r1i3/03",400,0,0,"Coerthas","Private Mansion - Empyreum","Cellarage",-1,0,"r1i3",True,False,False
690,"",0,0,0,1,0,"r1i5/00",400,0,0,"Coerthas","Company Workshop - Empyreum","",-1,0,"r1i5",True,False,False
691,"",0,0,0,1,0,"r1i4/00",400,0,0,"Coerthas","Private Chambers - Empyreum","",-1,0,"r1i4",True,False,False
692,"",0,0,0,1,0,"r1i4/00",400,0,0,"Coerthas","Ingleside Apartment","",-1,0,"r1i4_2",True,False,False
693,"",16,2,0,1,475,"k5t1/00",200,0,0,"The Northern Empty","Old Sharlayan","",-1,0,"k5t1",True,False,False
694,"",17,2,0,1,476,"m5t1/00",200,0,0,"Ilsabard","Radz-at-Han","",-1,0,"m5t1",True,False,False
695,"",16,3,0,1,477,"k5f1/00",100,0,0,"The Northern Empty","Labyrinthos","",30,2147483646,"k5f1",False,False,False
696,"",17,3,0,1,478,"m5f1/00",100,0,0,"Ilsabard","Thavnair","",31,536870910,"m5f1",False,False,False
697,"",17,4,0,1,479,"m5f2/00",100,0,0,"Ilsabard","Garlemald","",32,268435454,"m5f2",False,False,False
698,"A Trip to the Moon",18,2,0,1,480,"u5f1/00",100,0,0,"The Sea of Stars","Mare Lamentorum","",33,134217726,"u5f1",False,False,False
699,"Unto the Heavens",18,3,0,1,481,"u5f2/00",100,0,0,"The Sea of Stars","Ultima Thule","",34,2147483646,"u5f2",False,False,False
700,"Hope Upon a Flower",19,2,0,1,482,"n5f1/00",100,0,0,"The World Unsundered","Elpis","",35,536870910,"n5f1",False,False,False
701,"",17,5,1,1,457,"m5d1/01",200,-50,-50,"Ilsabard","The Tower of Zot","Tower Base",124,30,"m5d1",True,False,False
702,"",17,5,2,1,458,"m5d1/02",200,290,-80,"Ilsabard","The Tower of Zot","Tower Climb",124,480,"m5d1",True,False,False
703,"",17,5,3,1,459,"m5d1/03",200,20,50,"Ilsabard","The Tower of Zot","Tower Top",124,3584,"m5d1",True,False,False
704,"",0,0,1,1,483,"f1db/01",200,20,10,"The Black Shroud","The Phantoms' Feast","Lower Sepulchres",-1,0,"f1db",True,False,False
705,"",0,0,2,1,484,"f1db/02",200,-480,-50,"The Black Shroud","The Phantoms' Feast","Cairn's Hollow",-1,0,"f1db",True,False,False
706,"",18,5,1,1,466,"u5d2/01",200,-22,-42,"The Sea of Stars","Smileton","The Outsides",126,30,"u5d2",True,False,False
707,"",18,5,2,1,467,"u5d2/02",200,-9,0,"The Sea of Stars","Smileton","The Insides",126,8160,"u5d2",True,False,False
708,"",18,5,3,1,468,"u5d2/03",200,-45,-88,"The Sea of Stars","Smileton","The On-the-waysides",126,57344,"u5d2",True,False,False
709,"",0,0,0,1,0,"n5r1/00",400,-100,-100,"The World Unsundered","The Gates of Pandæmonium","",-1,0,"n5r1",True,False,False
710,"",19,3,1,1,469,"n5d1/01",200,40,-150,"The World Unsundered","Ktisis Hyperboreia","Terrestrial Artifice",127,30,"n5d1",True,False,False
711,"",19,3,2,1,470,"n5d1/02",200,40,-70,"The World Unsundered","Ktisis Hyperboreia","Experimental Artifice",127,2016,"n5d1",True,False,False
712,"",19,3,3,1,471,"n5d1/03",200,0,-43,"The World Unsundered","Ktisis Hyperboreia","Lower Aerial Artifice",127,6144,"n5d1",True,False,False
713,"",19,3,4,1,472,"n5d1/04",200,-25,40,"The World Unsundered","Ktisis Hyperboreia","Central Aerial Artifice",127,8192,"n5d1",True,False,False
714,"",19,3,5,1,473,"n5d1/05",200,30,-25,"The World Unsundered","Ktisis Hyperboreia","Upper Aerial Artifice",127,16384,"n5d1",True,False,False
715,"",19,3,6,1,474,"n5d1/06",200,0,50,"The World Unsundered","Ktisis Hyperboreia","Prime Artifice",127,32768,"n5d1",True,False,False
716,"",18,6,1,1,460,"u5d3/01",200,144,-14,"The Sea of Stars","The Stigma Dreamscape","The Alphatron Star",125,30,"u5d3",True,False,False
717,"",18,6,2,1,461,"u5d3/02",200,0,-150,"The Sea of Stars","The Stigma Dreamscape","Gordhonite Asteroid Belt",125,480,"u5d3",True,False,False
718,"",18,6,3,1,462,"u5d3/03",200,0,-150,"The Sea of Stars","The Stigma Dreamscape","The Dragonstar",125,7680,"u5d3",True,False,False
719,"",16,4,1,1,503,"k5d1/01",200,8,-501,"The Northern Empty","The Aitiascope","Aetherial Lens",129,30,"k5d1",True,False,False
720,"",16,4,2,1,504,"k5d1/02",200,12,-285,"The Northern Empty","The Aitiascope","Abyssal Plane",129,480,"k5d1",True,False,False
721,"",16,4,3,1,505,"k5d1/03",200,18,317,"The Northern Empty","The Aitiascope","Aetherostatic Peak",129,32256,"k5d1",True,False,False
722,"",0,0,0,1,0,"n5r3/00",400,-100,-100,"The World Unsundered","The Fervid Limbo","",-1,0,"n5r3",True,False,False
723,"",17,6,1,1,492,"m5d2/01",200,270,-300,"Ilsabard","The Tower of Babil","Magitek Freight Depot E",131,2,"m5d2",True,False,False
724,"",17,6,2,1,493,"m5d2/02",200,300,-130,"Ilsabard","The Tower of Babil","Subterranean Sector",131,4,"m5d2",True,False,False
725,"",17,6,3,1,494,"m5d2/03",200,-400,200,"Ilsabard","The Tower of Babil","Conveyance Sector",131,8,"m5d2",True,False,False
726,"",17,6,4,1,495,"m5d2/04",200,-230,-250,"Ilsabard","The Tower of Babil","Palatial Sector",131,112,"m5d2",True,False,False
727,"",17,6,5,1,496,"m5d2/05",200,0,100,"Ilsabard","The Tower of Babil","Auxiliary Sector",131,896,"m5d2",True,False,False
728,"",0,0,0,1,497,"m5d2/06",200,0,400,"Ilsabard","The Tower of Babil","Anima's Dimension",-1,0,"m5d2",True,False,False
729,"",0,0,0,1,0,"default/00",100,0,0,"The Sea of Stars","The Excitatron 6000","",-1,0,"u5c1",True,False,False
730,"",0,0,0,1,0,"n5r2/00",400,-100,-100,"The World Unsundered","The Stagnant Limbo","",-1,0,"n5r2",True,False,False
731,"",0,0,0,1,0,"n5r4/00",400,-100,-100,"The World Unsundered","The Sanguine Limbo","",-1,0,"n5r4",True,False,False
732,"The Next Ship to Sail",16,1,0,3,485,"region/11",100,0,0,"The Northern Empty","The Northern Empty","",-1,0,,True,False,False
733,"The Next Ship to Sail",17,1,0,3,486,"region/12",100,0,0,"Ilsabard","Ilsabard","",-1,0,,True,False,False
734,"A Trip to the Moon",18,1,0,3,487,"region/13",100,0,0,"The Sea of Stars","The Sea of Stars","",-1,0,,True,False,False
735,"Hope Upon a Flower",19,1,0,5,488,"region/14",100,0,0,"The World Unsundered","The World Unsundered","",-1,0,,True,False,False
736,"",18,4,1,1,498,"u5d1/01",200,-310,15,"The Sea of Stars","The Dead Ends","Ostrakon Hexi",128,14,"u5d1",True,False,False
737,"",18,4,2,1,499,"u5d1/02",200,40,70,"The Sea of Stars","The Dead Ends","Ostrakon Okto",128,112,"u5d1",True,False,False
738,"",18,4,3,1,500,"u5d1/03",200,300,-60,"The Sea of Stars","The Dead Ends","Ostrakon Deka-hepta",128,896,"u5d1",True,False,False
739,"",17,7,1,1,501,"m5d3/01",200,280,8,"Ilsabard","Vanaspati","Vanaspati",130,510,"m5d3",True,False,False
740,"",17,7,2,1,502,"m5d3/02",200,-307,-77,"Ilsabard","Vanaspati","The Temple Stones",130,32256,"m5d3",True,False,False
741,"",0,0,0,1,506,"w1ej/00",400,0,0,"Thanalan","Lemures Headquarters","",-1,0,"w1ej",True,True,False
742,"",0,0,0,1,508,"k5e1/00",400,0,0,"The Northern Empty","Main Hall","",-1,0,"k5e1",True,True,False
743,"",0,0,0,1,489,"k5ti/00",400,0,0,"The Northern Empty","Andron","",-1,0,"k5ti",True,False,False
744,"",0,0,0,1,507,"r2ea/00",400,0,0,"Coerthas","Strategy Room","",-1,0,"r2ea",True,True,False
745,"",0,0,0,1,0,"default/00",100,0,0,"Ilsabard","Magna Glacies","",-1,0,"ec028",True,False,False
746,"",0,0,0,1,0,"default/00",100,-100,-100,"The Sea of Stars","Beyond the Stars","",-1,0,"u5e1",True,True,False
747,"",0,0,0,1,490,"default/00",100,0,0,"Ilsabard","The Nethergate","",-1,0,"m5e3",True,True,False
748,"",0,0,0,1,491,"default/00",100,-100,-100,"The World Unsundered","The Gates of Pandæmonium","",-1,0,"n5r0",True,True,False
749,"",0,0,0,1,0,"default/00",100,0,0,"The World Unsundered","Propylaion","",-1,0,"n5e1",True,True,False
750,"",0,0,0,1,479,"m5f2/00",100,0,0,"Ilsabard","Garlemald","",32,268435454,"m5f2",False,False,False
751,"",0,0,0,1,481,"u5f2/00",100,0,0,"The Sea of Stars","Ultima Thule","",34,2147483646,"u5f2",False,True,False
752,"",20,0,1,1,509,"m5d4/01",200,15,0,"Ilsabard","Alzadaal's Legacy","The Bhaflau Remnants",132,14,"m5d4",True,False,False
753,"",20,0,2,1,510,"m5d4/02",200,0,50,"Ilsabard","Alzadaal's Legacy","The Arrapago Remnants",132,1008,"m5d4",True,False,False
754,"",20,0,3,1,511,"m5d4/03",200,-15,0,"Ilsabard","Alzadaal's Legacy","The Zhayolm Remnants",132,64512,"m5d4",True,False,False
755,"",99,5,1,1,512,"z5r1/01",200,-80,-550,"???","Aglaia","Heaven of Lightning",133,254,"z5r1",True,False,False
756,"",99,5,2,1,513,"z5r1/02",200,750,650,"???","Aglaia","Heaven of Fire",133,7936,"z5r1",True,False,False
757,"",99,5,3,1,514,"z5r1/03",200,-750,750,"???","Aglaia","The Twin Halls",133,8192,"z5r1",True,False,False
758,"",0,0,0,1,0,"r1fz/01",400,-100,-100,"???","","",-1,0,"",True,False,False
759,"",0,0,0,1,0,"s5p1/00",400,0,0,"???","The Palaistra","",-1,0,"s5p1",True,False,False
760,"",0,0,0,1,0,"s5p2/00",400,0,0,"???","The Volcanic Heart","",-1,0,"s5p2",True,False,False
761,"",0,0,0,1,0,"s5p3/00",400,0,0,"???","Cloud Nine","",-1,0,"s5p3",True,False,False
762,"",0,0,0,1,0,"h1m2/00",100,0,0,"???","","",-1,0,"",True,False,False
763,"",0,0,0,1,0,"w1d5/08",400,772,600,"Thanalan","Porta Decumana","",-1,0,"w1d5_battle",True,True,False
764,"",0,0,0,1,0,"w1d5/09",400,704,-480,"Thanalan","The Porta Decumana","",-1,0,"w1d5_battle",True,True,False
765,"",0,0,0,1,0,"r1fz/02",400,-100,-100,"???","","",-1,0,"",True,False,False
766,"",0,0,0,1,515,"z5e1/00",400,0,0,"???","The Omphalos","",-1,0,"z5e1",True,True,False
767,"",0,0,0,1,522,"k5e4/00",400,0,0,"The Northern Empty","Restricted Archives","",-1,0,"k5e4",True,True,False
768,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
769,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
770,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
771,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
772,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
773,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
774,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
775,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
776,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
777,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
778,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
779,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
780,"",0,0,0,0,0,"",100,0,0,"","","",-1,0,,True,False,False
