key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
33082,"Ravenous Bite",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp027","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33083,"Ecliptic Meteor",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_c_start","cmcs_castx2m","mon_sp/[SKL_ID]/mon_sp023","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,70,20,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33084,"Ecliptic Meteor",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick04","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33085,"Beastly Bile",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp021","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33086,"Beastly Bile",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/crystal_tiamat_dokutama","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,70,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33087,"Pulverizing Pounce",False,"ui/icon/000000/000405.tex","Weaponskill",0,"idle_sp/idle_sp_1","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp022","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,50,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33088,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp030","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",1,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33089,"Global Spell",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","cmcs_castx3t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,60,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33090,"Global Spell",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/z2r2_boss2_gimmick03","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33091,"Burst",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp009","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,2,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33092,"",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp005","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33093,"",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp024","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33094,"",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,,"",0,False,130,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",152,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33095,"Front Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,12,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",1,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
33096,"Front Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,20,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",220,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
33097,"Rear Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,12,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",1,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
33098,"Rear Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,20,0,True,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",220,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
33099,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp012","normal_hit/zeroframe_hit",0,,0,0,False,False,10,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33100,"Gluttony's Augur",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp007","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33101,"Gluttony's Augur",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n4g7_boss_gimmick17","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33102,"Fire III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33103,"Blizzard III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33104,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp009","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33105,"Duality of Death",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_b_start","m0842cast03c0g","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33106,"Fire IV",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/e3fe_boss_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33107,"Aero IV",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n4b4_boss01_gimmick10","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Honed Reavers",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33108,"Dualspell",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_b_start","m0842cast01c0g","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33109,"Dualspell",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_b_start","m0842cast02c0g","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33110,"Pile Pyre",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/e3fe_boss_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33111,"Blizzard III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick02","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,40,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33112,"Pile Pyre",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,12,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33113,"Blizzard III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick08","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,40,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Freecure",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33114,"Thunder III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick03","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,40,16,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33115,"Thunder III",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r7_boss3_gimmick03","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,40,8,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Firestarter",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33116,"",False,"ui/icon/000000/000405.tex","Ability",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick07","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33117,"",False,"ui/icon/000000/000405.tex","Auto-attack",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/mon_sp012","normal_hit/zeroframe_hit",0,,0,0,False,False,10,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
33118,"Uplift",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,4,16,True,0,0,,"",0,False,110,0,0,0,0,"",5,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",2,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33119,"Archaic Rockbreaker",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp013","normal_hit/zeroframe_hit",0,,60,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,50,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",394,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33120,"Shockwave",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,0,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33121,"Archaic Rockbreaker",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/w1d1_re_boss_gimmick01","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,,"",0,False,80,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",1,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33122,"Archaic Rockbreaker",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r8_boss_gimmick13","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33123,"",False,,"",0,"","","","",0,"",0,0,False,False,0,False,False,False,False,False,False,False,False,False,0,False,False,0,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
33124,"",False,,"",0,"","","","",0,"",0,0,False,False,0,False,False,False,False,False,False,False,False,False,0,False,False,0,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0
33125,"Inside Roundhouse",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp015","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33126,"Outside Roundhouse",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp016","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33127,"Front Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,60,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33128,"Front Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,60,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33129,"Rear Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,60,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33130,"Rear Combination",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/gimmick/monster_hanyou_hitclip_nomi_saisoku","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,60,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33131,"Swinging Kick",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp017","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33132,"Swinging Kick",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp018","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33133,"Archaic Demolish",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp026","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,40,10,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33134,"Archaic Demolish",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r8_boss_gimmick13","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,0,0,0,0,0,"",5,"Thundercloud",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33135,"Ascendant Fist",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp014","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,,"",0,False,50,0,0,0,0,"",3,"Fang and Claw Bared",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33136,"Charybdis",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp019","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,30,10,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33137,"Charybdis",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/z5fb_boss_gimmick11","normal_hit/zeroframe_hit",0,,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,,"",0,False,40,0,0,0,0,"",5,"Honed Reavers",0,"Petrification",,"",0,0,False,"",1,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33138,"Comet",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp020","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,10,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33139,"Comet Impact",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_f_start","","mon_sp/[SKL_ID]/mon_sp008","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,,"",0,False,50,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",152,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33140,"Burst",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/[SKL_ID]/hide/mon_sp009","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,10,0,True,2,0,,"",0,False,60,0,0,0,0,"",5,"Straight Shot Ready",0,"Petrification",,"",0,0,False,"",1,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33141,"Ecliptic Meteor",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_c_start","cmcs_castx2m","mon_sp/[SKL_ID]/mon_sp023","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,70,20,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
33142,"Ecliptic Meteor",False,"ui/icon/000000/000405.tex","Spell",0,"battle/mon_sp_a_start","","mon_sp/gimmick/n5r9_boss1_gimmick04","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,0,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
33143,"Beastly Bile",False,"ui/icon/000000/000405.tex","Weaponskill",0,"battle/mon_sp_a_start","mon_eisyo03t","mon_sp/[SKL_ID]/mon_sp021","normal_hit/zeroframe_hit",0,,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,,"",0,False,50,0,0,0,0,"",0,"",0,"Petrification",,"",0,0,False,"",0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
